article_id,section_name,web_url,tags,pillar_name
australia-news/2021/nov/16/windfarm-opponents-in-nundle-accuse-nsw-of-double-standards,Australia news,https://www.theguardian.com/australia-news/2021/nov/16/windfarm-opponents-in-nundle-accuse-nsw-of-double-standards,"['The rural network', 'Energy', 'Wind power', 'Rural Australia', 'Renewable energy', 'Australia news', 'Energy', 'Environment', 'World news', 'New South Wales', 'Business', 'Activism', 'Environmental activism', 'Conservation', 'Soil', 'Biodiversity', 'Endangered habitats', 'Endangered species', 'Wildlife', 'Article', 'News', 'Rural network', 'Natasha May', 'Australia News']",News
artanddesign/2021/mar/06/eco-homes-become-hot-property-in-uks-zero-carbon-paradigm-shift,Art and design,https://www.theguardian.com/artanddesign/2021/mar/06/eco-homes-become-hot-property-in-uks-zero-carbon-paradigm-shift,"['Architecture', 'UK news', 'Environment', 'Energy efficiency', 'Greenhouse gas emissions', 'Sustainable development', 'Social housing', 'Planning policy', 'Energy', 'Communities', 'Climate crisis', 'Art and design', 'Ethical and green living', 'Housing', 'Society', 'Article', 'Features', 'Oliver Wainwright', 'UK Environment']",Arts
environment/2021/apr/20/carbon-emissions-to-soar-in-2021-by-second-highest-rate-in-history,Environment,https://www.theguardian.com/environment/2021/apr/20/carbon-emissions-to-soar-in-2021-by-second-highest-rate-in-history,"['Greenhouse gas emissions', 'Climate crisis', 'Environment', 'World news', 'Coronavirus', 'Economic recovery', 'Business', 'Economics', 'Article', 'News', 'Fiona Harvey', 'The Guardian', 'Main section', 'Top stories', 'UK Environment']",News
environment/2021/may/11/global-renewable-energy-industry-grew-at-fastest-rate-since-1999-last-year,Environment,https://www.theguardian.com/environment/2021/may/11/global-renewable-energy-industry-grew-at-fastest-rate-since-1999-last-year,"['Renewable energy', 'Greenhouse gas emissions', 'Environment', 'Energy', 'Wind power', 'Solar power', 'China', 'World news', 'Business', 'Coal', 'Fossil fuels', 'Climate crisis', 'Asia Pacific', 'Article', 'News', 'Jillian Ambrose', 'The Guardian', 'Main section', 'Business', 'UK Business']",News
environment/2021/may/04/blustery-bank-holiday-helps-windfarms-set-new-clean-energy-record,Environment,https://www.theguardian.com/environment/2021/may/04/blustery-bank-holiday-helps-windfarms-set-new-clean-energy-record,"['Wind power', 'Energy', 'Environment', 'Renewable energy', 'Utilities', 'Business', 'England', 'Wales', 'Scotland', 'Article', 'News', 'Jillian Ambrose', 'The Guardian', 'Main section', 'UK news', 'UK Business']",News
commentisfree/2021/oct/08/noisy-protest-avoid-climate-catastrophe,Opinion,https://www.theguardian.com/commentisfree/2021/oct/08/noisy-protest-avoid-climate-catastrophe,"['Opinion', 'Protest', 'Climate crisis', 'Fracking', 'Priti Patel', 'Politics', 'UK news', 'Article', 'Comment', 'Fatima Ibrahim', 'UK Opinion']",Opinion
australia-news/commentisfree/2021/nov/17/scott-morrisons-can-do-capitalism-is-a-hypocritical-example-of-do-nothing-leadership,Australia news,https://www.theguardian.com/australia-news/commentisfree/2021/nov/17/scott-morrisons-can-do-capitalism-is-a-hypocritical-example-of-do-nothing-leadership,"['Scott Morrison', 'Opinion', 'Australia news', 'Business', 'Coalition', 'Australian politics', 'Climate crisis', 'Article', 'Comment', 'Amy Remeikis', 'Australia Opinion']",News
business/2021/jun/29/equinor-to-triple-uk-hydrogen-output-with-new-plant-near-hull,Business,https://www.theguardian.com/business/2021/jun/29/equinor-to-triple-uk-hydrogen-output-with-new-plant-near-hull,"['Energy industry', 'Hydrogen power', 'Carbon capture and storage (CCS)', 'Energy', 'Business', 'Environment', 'Green politics', 'Hull', 'UK news', 'Norway', 'Fossil fuels', 'Greenhouse gas emissions', 'Article', 'News', 'Jillian Ambrose', 'UK Business']",News
us-news/2021/oct/01/apple-amazon-microsoft-disney-lobby-groups-climate-bill-analysis,US news,https://www.theguardian.com/us-news/2021/oct/01/apple-amazon-microsoft-disney-lobby-groups-climate-bill-analysis,"['US political lobbying', 'Climate crisis', 'Apple', 'Amazon', 'Microsoft', 'Walt Disney Company', 'US news', 'World news', 'Environment', 'Article', 'News', 'Oliver Milman', 'US News']",News
environment/2021/jun/16/poorer-households-in-uk-should-get-free-heat-pumps-say-experts,Environment,https://www.theguardian.com/environment/2021/jun/16/poorer-households-in-uk-should-get-free-heat-pumps-say-experts,"['Energy', 'Climate crisis', 'UK news', 'Environment', 'Energy efficiency', 'Ethical and green living', 'Renewable energy', 'Energy industry', 'Business', 'Article', 'News', 'Fiona Harvey', 'UK Environment']",News
commentisfree/2021/jul/08/trudeau-love-fossil-fuel-makes-canada-extreme-weather-worse,Opinion,https://www.theguardian.com/commentisfree/2021/jul/08/trudeau-love-fossil-fuel-makes-canada-extreme-weather-worse,"['Opinion', 'Climate crisis', 'Justin Trudeau', 'Canada', 'Environment', 'Fossil fuels', 'Article', 'Comment', 'Tzeporah Berman', 'US Opinion']",Opinion
environment/2021/oct/21/kathy-castor-interview-climate-crisis-democrats,Environment,https://www.theguardian.com/environment/2021/oct/21/kathy-castor-interview-climate-crisis-democrats,"['Climate crisis', 'House of Representatives', 'US politics', 'Biden administration', 'US news', 'Environment', 'Cop26', 'Article', 'Features', 'Joe Manchin', 'Lauren Gambino', 'US News']",News
business/2021/nov/02/bank-of-england-under-fire-over-climate-stress-tests,Business,https://www.theguardian.com/business/2021/nov/02/bank-of-england-under-fire-over-climate-stress-tests,"['Bank of England', 'Business', 'Climate crisis', 'Environment', 'UK news', 'Banking', 'Cop26', 'Article', 'News', 'Kalyeena Makortoff', 'UK Business', 'UK Environment']",News
media/2021/oct/31/tv-dramas-should-show-characters-fighting-climate-crisis-says-sky,Media,https://www.theguardian.com/media/2021/oct/31/tv-dramas-should-show-characters-fighting-climate-crisis-says-sky,"['Television industry', 'Sky', 'Climate crisis', 'Cop26', 'Media', 'Environment', 'Article', 'News', 'Jim Waterson', 'Jane Clinton', 'The Guardian', 'Main section', 'UK news', 'UK Home News']",News
environment/2021/jul/01/australia-ranks-last-for-climate-action-among-un-member-countries,Environment,https://www.theguardian.com/environment/2021/jul/01/australia-ranks-last-for-climate-action-among-un-member-countries,"['Climate crisis', 'Australia news', 'Australian Politics', 'Environment', 'Sustainable development', 'World news', 'United Nations', 'Sustainable development goals', 'Global development', 'Article', 'News', 'Lisa Cox', 'Australia News']",News
environment/2021/mar/31/delay-is-as-dangerous-as-denial-scientists-urge-australia-to-reach-net-zero-emissions-faster,Environment,https://www.theguardian.com/environment/2021/mar/31/delay-is-as-dangerous-as-denial-scientists-urge-australia-to-reach-net-zero-emissions-faster,"['Climate crisis', 'Environment', 'Australia news', 'Coalition', 'Australian politics', 'Scott Morrison', 'Science', 'Article', 'News', 'Lisa Cox', 'Australia News']",News
business/2021/jan/19/shell-pulls-out-of-joint-venture-to-build-uk-sustainable-jet-fuels-plant,Business,https://www.theguardian.com/business/2021/jan/19/shell-pulls-out-of-joint-venture-to-build-uk-sustainable-jet-fuels-plant,"['Shell', 'Business', 'Oil', 'Oil and gas companies', 'Boris Johnson', 'Energy', 'Environment', 'Article', 'News', 'Jillian Ambrose', 'Gwyn Topham', 'UK Business']",News
books/2021/feb/17/how-to-avoid-a-climate-disaster-by-bill-gates-review-why-science-isnt-enough,Books,https://www.theguardian.com/books/2021/feb/17/how-to-avoid-a-climate-disaster-by-bill-gates-review-why-science-isnt-enough,"['Science and nature books', 'Climate crisis', 'Bill Gates', 'Books', 'Culture', 'Environment', 'Article', 'Reviews', 'Gordon Brown', 'The Guardian', 'Guardian review', 'Features & reviews']",Arts
business/2021/oct/12/cement-makers-across-world-pledge-large-cut-in-emissions-by-2030-co2-net-zero-2050,Business,https://www.theguardian.com/business/2021/oct/12/cement-makers-across-world-pledge-large-cut-in-emissions-by-2030-co2-net-zero-2050,"['Construction industry', 'Greenhouse gas emissions', 'Carbon footprints', 'Cop26', 'Climate crisis', 'Business', 'Environment', 'Article', 'News', 'Fiona Harvey', 'The Guardian', 'Main section', 'UK news', 'UK Environment']",News
business/2021/aug/14/warmth-from-the-earth-and-air-could-heat-pumps-replace-our-gas-boilers,Business,https://www.theguardian.com/business/2021/aug/14/warmth-from-the-earth-and-air-could-heat-pumps-replace-our-gas-boilers,"['Energy industry', 'Renewable energy', 'Business', 'Energy', 'Environment', 'Fossil fuels', 'Article', 'Features', 'Jillian Ambrose', 'The Observer', 'Main section', 'Business', 'UK Business']",News
us-news/2021/apr/24/joe-biden-climate-crisis-emissions,US news,https://www.theguardian.com/us-news/2021/apr/24/joe-biden-climate-crisis-emissions,"['Biden administration', 'Climate crisis', 'Environment', 'US news', 'US politics', 'Article', 'Explainers', 'Oliver Milman', 'US News']",News
business/2021/apr/19/a-great-deception-oil-giants-taken-to-task-over-greenwash-ads,Business,https://www.theguardian.com/business/2021/apr/19/a-great-deception-oil-giants-taken-to-task-over-greenwash-ads,"['Oil and gas companies', 'Oil', 'Advertising', 'Business', 'Energy', 'Energy industry', 'Environment', 'Fossil fuels', 'Media', 'Climate crisis', 'World news', 'Greenhouse gas emissions', 'Article', 'News', 'Damian Carrington', 'The Guardian', 'Main section', 'UK news', 'UK Environment']",News
business/2021/may/26/climate-ticket-tax-private-jet-users,Business,https://www.theguardian.com/business/2021/may/26/climate-ticket-tax-private-jet-users,"['Airline industry', 'Climate crisis', 'Greenhouse gas emissions', 'Business', 'Environment', 'Article', 'News', 'Damian Carrington', 'The Guardian', 'Main section', 'UK news', 'UK Environment']",News
environment/2021/oct/05/shipping-cut-emissions-low-carbon-tech-climate,Environment,https://www.theguardian.com/environment/2021/oct/05/shipping-cut-emissions-low-carbon-tech-climate,"['Shipping emissions', 'Climate crisis', 'Environment', 'Shipping industry', 'Greenhouse gas emissions', 'Fossil fuels', 'Fossil fuel divestment', 'Cop26', 'Climate science', 'Business', 'Article', 'News', 'Fiona Harvey', 'UK Environment']",News
environment/2021/mar/18/will-a-british-bioelectric-hybrid-plane-really-take-off,Environment,https://www.theguardian.com/environment/2021/mar/18/will-a-british-bioelectric-hybrid-plane-really-take-off,"['Environment', 'Airline industry', 'Biofuels', 'Energy', 'Renewable energy', 'Business', 'UK news', 'Article', 'News', 'Aerospace industry', 'Callum Tennant', 'The Guardian', 'Main section', 'Top stories', 'UK Environment']",News
commentisfree/2021/jul/06/the-guardian-view-on-meeting-net-zero-targets-take-the-people-with-you,Opinion,https://www.theguardian.com/commentisfree/2021/jul/06/the-guardian-view-on-meeting-net-zero-targets-take-the-people-with-you,"['Opinion', 'Green jobs', 'Climate crisis', 'Environment', 'Green economy', 'Climate science', 'Automotive industry', 'Electric, hybrid and low-emission cars', 'Article', 'Editorials', 'Comment', 'Editorial', 'The Guardian', 'Journal', 'Opinion', 'UK Letters and Leader Writers']",Opinion
world/2021/sep/23/eco-feminist-sandrine-rousseau-shocks-french-politics-in-bid-for-greens-presidency,World news,https://www.theguardian.com/world/2021/sep/23/eco-feminist-sandrine-rousseau-shocks-french-politics-in-bid-for-greens-presidency,"['World news', 'France', 'Europe', 'Climate crisis', 'Emmanuel Macron', 'Article', 'News', 'Angelique Chrisafis', 'The Guardian', 'Main section', 'International']",News
environment/2021/nov/16/indigenous-climate-activists-cop26-endangers-native-communities,Environment,https://www.theguardian.com/environment/2021/nov/16/indigenous-climate-activists-cop26-endangers-native-communities,"['Cop26', 'Indigenous peoples', 'Climate crisis', 'Environment', 'World news', 'Article', 'News', 'Nina Lakhani', 'US News']",News
environment/2020/sep/21/uk-plans-to-bring-forward-ban-on-fossil-fuel-vehicles-to-2030,Environment,https://www.theguardian.com/environment/2020/sep/21/uk-plans-to-bring-forward-ban-on-fossil-fuel-vehicles-to-2030,"['Environment', 'National Grid', 'Business', 'Energy industry', 'Automotive industry', 'Electric, hybrid and low-emission cars', 'Greenhouse gas emissions', 'Climate crisis', 'Ethical and green living', 'Motoring', 'Article', 'UK news', 'News', 'Jillian Ambrose', 'The Guardian', 'Main section', 'Top stories', 'UK Business']",News
commentisfree/2021/oct/19/tory-rebels-boris-johnson-britain-net-zero,Opinion,https://www.theguardian.com/commentisfree/2021/oct/19/tory-rebels-boris-johnson-britain-net-zero,"['Opinion', 'Boris Johnson', 'Climate crisis', 'Politics', 'Environment', 'UK news', 'Conservatives', 'Cop26', 'Article', 'Comment', 'Rafael Behr', 'The Guardian', 'Journal', 'Opinion', 'UK Opinion']",Opinion
environment/2020/nov/17/boris-johnson-announces-10-point-green-plan-with-250000-jobs,Environment,https://www.theguardian.com/environment/2020/nov/17/boris-johnson-announces-10-point-green-plan-with-250000-jobs,"['Green politics', 'Climate crisis', 'Environment', 'Boris Johnson', 'UK news', 'Politics', 'Nuclear power', 'Motoring', 'Automotive industry', 'Renewable energy', 'Wind power', 'Greenhouse gas emissions', 'Carbon capture and storage (CCS)', 'Article', 'News', 'Peter Walker', 'The Guardian', 'Main section', 'Top stories', 'UK Home News']",News
commentisfree/2021/nov/23/cop26-limit-in-reach-uk-presidency-glasgow-climate,Opinion,https://www.theguardian.com/commentisfree/2021/nov/23/cop26-limit-in-reach-uk-presidency-glasgow-climate,"['Opinion', 'Cop26', 'Climate crisis', 'Environment', 'Glasgow', 'Scotland', 'UK news', 'Article', 'Comment', 'Alok Sharma', 'UK Opinion']",Opinion
business/2020/oct/05/tech-unicorn-octopus-energy-to-create-1000-new-uk-jobs,Business,https://www.theguardian.com/business/2020/oct/05/tech-unicorn-octopus-energy-to-create-1000-new-uk-jobs,"['Energy industry', 'Energy', 'Energy efficiency', 'Energy', 'Utilities', 'Business', 'Technology', 'UK news', 'Environment', 'Ethical and green living', 'Article', 'News', 'Jillian Ambrose', 'The Guardian', 'Main section', 'Business', 'UK Business']",News
environment/2020/nov/12/reaching-uk-net-zero-target-cheaper-than-we-thought-says-climate-adviser,Environment,https://www.theguardian.com/environment/2020/nov/12/reaching-uk-net-zero-target-cheaper-than-we-thought-says-climate-adviser,"['The last chance', 'Greenhouse gas emissions', 'Cop26', 'Climate crisis', 'Green politics', 'Renewable energy', 'Economic policy', 'Environment', 'Politics', 'UK news', 'Article', 'News', 'Fiona Harvey', 'The Guardian', 'Main section', 'UK news', 'UK Environment']",News
environment/2021/aug/19/ithaca-new-york-raised-100m-climate-proof-buildings,Environment,https://www.theguardian.com/environment/2021/aug/19/ithaca-new-york-raised-100m-climate-proof-buildings,"['Green light', 'Environment', 'Greenhouse gas emissions', 'Carbon footprints', 'Climate crisis', 'Construction industry', 'Business', 'Fossil fuels', 'Energy', 'Ethical and green living', 'Article', 'Features', 'US News']",News
business/2021/sep/04/gone-with-the-wind-why-uk-firms-could-miss-out-on-the-offshore-boom,Business,https://www.theguardian.com/business/2021/sep/04/gone-with-the-wind-why-uk-firms-could-miss-out-on-the-offshore-boom,"['Energy industry', 'Wind power', 'Energy', 'Business', 'Renewable energy', 'Article', 'Features', 'Jillian Ambrose', 'The Observer', 'Main section', 'Business', 'UK Business']",News
commentisfree/2021/sep/01/build-environmental-crisis-infrastructure-pandemic-concrete,Opinion,https://www.theguardian.com/commentisfree/2021/sep/01/build-environmental-crisis-infrastructure-pandemic-concrete,"['Opinion', 'Infrastructure', 'Business', 'Construction industry', 'Air transport', 'World news', 'Environment', 'Climate crisis', 'Road transport', 'Green building', 'Green travel', 'Article', 'Comment', 'George Monbiot', 'The Guardian', 'Journal', 'Opinion', 'UK Opinion']",Opinion
environment/live/2021/nov/03/cop26-live-focus-on-finance-as-rishi-sunak-makes-london-net-zero-pledge,Environment,https://www.theguardian.com/environment/live/2021/nov/03/cop26-live-focus-on-finance-as-rishi-sunak-makes-london-net-zero-pledge,"['Cop26', 'Climate crisis', 'Glasgow', 'Green politics', 'Environment', 'Scotland', 'UK news', 'World news', 'Climate finance', 'Article', 'Minute by minute', 'News', 'Alan Evans', 'Matthew Taylor', 'Libby Brooks', 'Patrick Greenfield', 'Nina Lakhani', 'Severin Carrell', 'Jillian Ambrose', 'Fiona Harvey', 'Jonathan Watts', 'UK Environment']",News
environment/2021/apr/19/uk-to-toughen-targets-on-greenhouse-gas-emissions-sources-say,Environment,https://www.theguardian.com/environment/2021/apr/19/uk-to-toughen-targets-on-greenhouse-gas-emissions-sources-say,"['Climate crisis', 'Cop26', 'UK news', 'Boris Johnson', 'Joe Biden', 'Ed Miliband', 'OECD', 'Article', 'News', 'Fiona Harvey', 'The Guardian', 'Main section', 'UK news']",News
environment/2020/mar/23/electric-cars-produce-less-co2-than-petrol-vehicles-study-confirms,Environment,https://www.theguardian.com/environment/2020/mar/23/electric-cars-produce-less-co2-than-petrol-vehicles-study-confirms,"['Electric, hybrid and low-emission cars', 'Environment', 'Greenhouse gas emissions', 'Ethical and green living', 'Climate crisis', 'Motoring', 'World news', 'Article', 'News', 'Fiona Harvey', 'The Guardian', 'Main section', 'International', 'UK Environment']",News
commentisfree/2021/feb/06/can-australias-labor-party-match-joe-bidens-winning-message-on-climate-action,Opinion,https://www.theguardian.com/commentisfree/2021/feb/06/can-australias-labor-party-match-joe-bidens-winning-message-on-climate-action,"['Opinion', 'Climate crisis', 'Joe Biden', 'US news', 'Australia news', 'Coalition', 'Labor party', 'Australian politics', 'Anthony Albanese', 'Renewable energy', 'Australian economy', 'Article', 'Comment', 'Van Badham', 'Australia Opinion']",Opinion
us-news/2021/oct/09/california-oil-spill-huntington-beach-infrastructure,US news,https://www.theguardian.com/us-news/2021/oct/09/california-oil-spill-huntington-beach-infrastructure,"['California', 'Oil', 'US news', 'Oil', 'Oil spills', 'Oil and gas companies', 'Energy industry', 'Energy', 'Commodities', 'Business', 'Environment', 'Fossil fuels', 'Article', 'Features', 'Katharine Gammon', 'West Coast News']",News
world/2021/nov/19/sweden-north-green-jobs,World news,https://www.theguardian.com/world/2021/nov/19/sweden-north-green-jobs,"['This is Europe', 'Renewable energy', 'Electric, hybrid and low-emission cars', 'Fossil fuels', 'Energy', 'Sweden', 'Europe', 'World news', 'Climate crisis', 'Environment', 'Migration', 'Article', 'Features', 'Richard Orange', 'UK Europe project']",News
environment/2021/nov/03/more-than-40-countries-agree-to-phase-out-coal-fired-power,Environment,https://www.theguardian.com/environment/2021/nov/03/more-than-40-countries-agree-to-phase-out-coal-fired-power,"['Cop26', 'Coal', 'Fossil fuels', 'Environment', 'Energy', 'UK news', 'World news', 'Greenhouse gas emissions', 'Article', 'News', 'Fiona Harvey', 'Jillian Ambrose', 'Patrick Greenfield', 'The Guardian', 'Main section', 'UK news', 'UK Environment']",News
environment/2020/oct/14/electric-cars-are-running-on-empty,Environment,https://www.theguardian.com/environment/2020/oct/14/electric-cars-are-running-on-empty,"['Environment', 'Brief letters', 'Electric, hybrid and low-emission cars', 'Friendship', 'Life and style', 'Family', 'Newspapers', 'Coronavirus', 'Greenhouse gas emissions', 'Ethical and green living', 'Motoring', 'Travel and transport', 'Climate crisis', 'Language', 'Article', 'Letters', 'The Guardian', 'Journal', 'Letters', 'UK Letters and Leader Writers']",News
business/2021/nov/14/a-cop26-deal-was-always-going-to-be-a-messy-just-look-at-world-trade-talks,Business,https://www.theguardian.com/business/2021/nov/14/a-cop26-deal-was-always-going-to-be-a-messy-just-look-at-world-trade-talks,"['Economics viewpoint', 'Business', 'Cop26', 'Climate crisis', 'World Trade Organization', 'Global economy', 'Emerging markets', 'Environment', 'Economics', 'World news', 'International trade', 'Article', 'Comment', 'Larry Elliott', 'The Guardian', 'Main section', 'Business', 'UK Business']",News
world/2021/sep/12/norway-votes-but-is-europes-biggest-oil-giant-ready-to-go-green,World news,https://www.theguardian.com/world/2021/sep/12/norway-votes-but-is-europes-biggest-oil-giant-ready-to-go-green,"['Norway', 'World news', 'Climate crisis', 'Green economy', 'Environment', 'Europe', 'Oil and gas companies', 'Energy industry', 'Business', 'Article', 'News', 'Jon Henley', 'The Observer', 'Main section', 'World news', 'Observer Main']",News
commentisfree/2021/nov/13/global-finance-net-zero-challenge-fossil-fuels-climate-catastrophe,Opinion,https://www.theguardian.com/commentisfree/2021/nov/13/global-finance-net-zero-challenge-fossil-fuels-climate-catastrophe,"['Opinion', 'Climate crisis', 'Economic policy', 'Cop26', 'UK news', 'Environment', 'Article', 'Comment', 'Mark Carney', 'UK Opinion']",Opinion
uk-news/2021/oct/11/ban-uk-domestic-flights-and-subsidise-rail-travel-urges-transport-charity,UK news,https://www.theguardian.com/uk-news/2021/oct/11/ban-uk-domestic-flights-and-subsidise-rail-travel-urges-transport-charity,"['Transport', 'Airline emissions', 'Rail transport', 'Transport policy', 'Climate crisis', 'Airline industry', 'UK news', 'Environment', 'Business', 'Politics', 'Article', 'Gwyn Topham', 'The Guardian', 'Main section', 'Business', 'UK Business']",News
business/2021/jul/08/bp-global-wind-and-solar-power-capacity-grew-at-record-rate-in-2020,Business,https://www.theguardian.com/business/2021/jul/08/bp-global-wind-and-solar-power-capacity-grew-at-record-rate-in-2020,"['Energy industry', 'Oil and gas companies', 'Solar power', 'Wind power', 'Renewable energy', 'Business', 'Energy', 'Environment', 'BP', 'Article', 'News', 'Jillian Ambrose', 'The Guardian', 'Main section', 'Business', 'UK Business']",News
australia-news/2021/jun/02/coalition-putting-jobs-and-exports-at-risk-by-opposing-renewables-and-antagonising-china-anthony-albanese-says,Australia news,https://www.theguardian.com/australia-news/2021/jun/02/coalition-putting-jobs-and-exports-at-risk-by-opposing-renewables-and-antagonising-china-anthony-albanese-says,"['Anthony Albanese', 'Labor party', 'Australian politics', 'Australia news', 'Coal', 'Climate crisis', 'Energy', 'Environment', 'Fossil fuels', 'Energy', 'China', 'Renewable energy', 'Australian economy', 'Asia Pacific', 'Gas', 'Gas', 'Coalition', 'Australian foreign policy', 'Mining', 'Article', 'News', 'Paul Karp', 'Katharine Murphy', 'Australia News']",News
commentisfree/2021/sep/21/johnson-climate-denial-delay,Opinion,https://www.theguardian.com/commentisfree/2021/sep/21/johnson-climate-denial-delay,"['Opinion', 'Climate crisis', 'Boris Johnson', 'Anne-Marie Trevelyan', 'Conservatives', 'Cop26', 'Environment', 'Politics', 'UK news', 'Article', 'Comment', 'Adrienne Buller', 'UK Opinion']",Opinion
world/2021/nov/03/indias-huge-uptake-in-solar-is-driving-more-ambitious-climate-goals-says-minister,World news,https://www.theguardian.com/world/2021/nov/03/indias-huge-uptake-in-solar-is-driving-more-ambitious-climate-goals-says-minister,"['India', 'Cop26', 'Renewable energy', 'Solar power', 'Energy', 'Environment', 'South and central Asia', 'Narendra Modi', 'World news', 'Article', 'News', 'Jonathan Watts', 'UK Environment']",News
commentisfree/2021/nov/05/net-zero-2070-india-renewables-climate-finance,Opinion,https://www.theguardian.com/commentisfree/2021/nov/05/net-zero-2070-india-renewables-climate-finance,"['Opinion', 'Cop26', 'India', 'Narendra Modi', 'South and central Asia', 'Intergovernmental Panel on Climate Change (IPCC)', 'Renewable energy', 'Climate crisis', 'World news', 'Article', 'Comment', 'Joydeep Gupta', 'UK Opinion']",Opinion
environment/2021/mar/10/study-highlights-under-the-radar-uk-community-projects-green-benefits,Environment,https://www.theguardian.com/environment/2021/mar/10/study-highlights-under-the-radar-uk-community-projects-green-benefits,"['Climate crisis', 'Greenhouse gas emissions', 'Communities', 'Environment', 'Society', 'UK news', 'Article', 'Features', 'Matthew Taylor', 'The Guardian', 'Main section', 'UK news', 'UK Environment']",News
environment/2020/nov/18/sse-plans-to-triple-renewable-energy-production-by-2030,Environment,https://www.theguardian.com/environment/2020/nov/18/sse-plans-to-triple-renewable-energy-production-by-2030,"['Renewable energy', 'SSE', 'Energy', 'Environment', 'Business', 'Scotland', 'Energy industry', 'UK news', 'Coronavirus', 'Climate crisis', 'Article', 'News', 'Jillian Ambrose', 'The Guardian', 'Main section', 'Business', 'UK Business']",News
commentisfree/2021/aug/18/planet-peril-congress-reconciliation-climate-bill,Opinion,https://www.theguardian.com/commentisfree/2021/aug/18/planet-peril-congress-reconciliation-climate-bill,"['Opinion', 'Bernie Sanders', 'Comment', 'US news', 'US politics', 'Environment', 'Climate crisis', 'US Senate', 'Energy', 'Article', 'Bernie Sanders', 'US Opinion']",Opinion
commentisfree/2021/nov/14/where-voters-and-consumers-lead-on-the-climate-crisis-businesses-will-have-to-follow,Opinion,https://www.theguardian.com/commentisfree/2021/nov/14/where-voters-and-consumers-lead-on-the-climate-crisis-businesses-will-have-to-follow,"['Opinion', 'Comment', 'Climate crisis', 'Environment', 'Economics', 'Business', 'Cop26', 'Fossil fuels', 'Coal', 'Article', 'Will Hutton', 'The Observer', 'Main section', 'Opinion', 'Observer Comment']",Opinion
business/2021/oct/12/global-energy-crisis-how-key-countries-are-responding,Business,https://www.theguardian.com/business/2021/oct/12/global-energy-crisis-how-key-countries-are-responding,"['Energy industry', 'Energy', 'World news', 'Russia', 'China', 'US news', 'Europe', 'India', 'Gas', 'Commodities', 'European Union', 'South and central Asia', 'Environment', 'Business', 'Asia Pacific', 'Article', 'News', 'Explainers', 'Jennifer Rankin', 'Oliver Milman', 'Vincent Ni', 'The Guardian', 'Main section', 'International', 'UK Foreign']",News
us-news/2021/sep/27/salton-sea-california-lithium-mining,US news,https://www.theguardian.com/us-news/2021/sep/27/salton-sea-california-lithium-mining,"['California', 'Environment', 'Energy industry', 'Renewable energy', 'Energy', 'US news', 'Business', 'Article', 'Features', 'Aaron Miguel Cantú', 'West Coast News']",News
environment/live/2021/nov/11/cop26-climate-crisis-conference-glasgow-global-heating-day-11-live,Environment,https://www.theguardian.com/environment/live/2021/nov/11/cop26-climate-crisis-conference-glasgow-global-heating-day-11-live,"['Cop26', 'Climate crisis', 'Environment', 'World news', 'Article', 'Minute by minute', 'News', 'Tom Levitt', 'Oliver Holmes', 'Elena Morresi', 'Jessica Murray', 'Jennifer Rankin', 'Damian Carrington', 'Jillian Ambrose', 'Severin Carrell', 'Libby Brooks', 'Tom Ambrose', 'Nadia Khomami', 'UK Environment']",News
environment/2021/jun/10/prince-charles-urges-businesses-to-help-lead-way-on-climate,Environment,https://www.theguardian.com/environment/2021/jun/10/prince-charles-urges-businesses-to-help-lead-way-on-climate,"['Climate crisis', 'King Charles III', 'G7', 'Greenhouse gas emissions', 'Business', 'Environment', 'UK news', 'Article', 'News', 'Fiona Harvey', 'The Guardian', 'Main section', 'UK news', 'UK Environment']",News
environment/2021/jul/18/how-data-could-save-earth-from-climate-change,Environment,https://www.theguardian.com/environment/2021/jul/18/how-data-could-save-earth-from-climate-change,"['Climate crisis', 'Climate science', 'Environment', 'Science', 'Technology', 'World news', 'Article', 'Features', 'Robin McKie', 'The Observer', 'Main section', 'In focus', 'Observer Main']",News
technology/2021/jun/14/tesla-will-resume-accepting-bitcoin-when-it-uses-more-clean-energy-says-musk,Technology,https://www.theguardian.com/technology/2021/jun/14/tesla-will-resume-accepting-bitcoin-when-it-uses-more-clean-energy-says-musk,"['Bitcoin', 'Business', 'Cryptocurrencies', 'Tesla', 'Climate crisis', 'E-commerce', 'Technology', 'Elon Musk', 'US news', 'World news', 'Article', 'News', 'Joanna Partridge', 'The Guardian', 'Main section', 'Business', 'Australia Foreign']",News
environment/2021/nov/21/climate-denial-far-right-immigration,Environment,https://www.theguardian.com/environment/2021/nov/21/climate-denial-far-right-immigration,"['Climate crisis', 'Environment', 'The far right', 'US news', 'World news', 'Article', 'Features', 'Oliver Milman', 'US News']",News
commentisfree/2021/apr/23/the-us-climate-target-blows-australias-out-of-the-water,Opinion,https://www.theguardian.com/commentisfree/2021/apr/23/the-us-climate-target-blows-australias-out-of-the-water,"['Opinion', 'Climate crisis', 'Scott Morrison', 'Australian politics', 'Australia news', 'US news', 'Environment', 'Joe Biden', 'Article', 'Comment', 'Frank Jotzo', 'Australia Opinion']",Opinion
